id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
21981,1770122700,2026-02-03 12:45:00+00:00,,0,14548.0,2,2,100.0,0.0,,,,0
21984,1770122700,2026-02-03 12:45:00+00:00,,0,10700.0,4,4,100.0,0.0,,,,0
21987,1770122700,2026-02-03 12:45:00+00:00,,0,5750.0,3,3,100.0,0.0,,,,0
22111,1770122700,2026-02-03 12:45:00+00:00,,0,95000.0,1,1,100.0,0.0,,,,0
22118,1770122700,2026-02-03 12:45:00+00:00,,0,375.0,18,18,100.0,0.0,,,,0
22124,1770122700,2026-02-03 12:45:00+00:00,,0,23012.0,1240,1240,100.0,0.0,,,,0
22198,1770122700,2026-02-03 12:45:00+00:00,1391.0,30,,0,30,0.0,28.0,,,,0
22204,1770122700,2026-02-03 12:45:00+00:00,2449.0,512,,0,512,0.0,49.0,,,,0
22209,1770122700,2026-02-03 12:45:00+00:00,22776.0,80,22229.0,18,98,18.367346938775512,456.0,91.0,0.409,1638.0,18
22212,1770122700,2026-02-03 12:45:00+00:00,17670.0,1,17000.0,2,3,66.66666666666666,353.0,317.0,1.865,634.0,1
22218,1770122700,2026-02-03 12:45:00+00:00,,0,5067.0,5,5,100.0,0.0,,,,0
22284,1770122700,2026-02-03 12:45:00+00:00,,0,18054.0,6,6,100.0,0.0,,,,0
22299,1770122700,2026-02-03 12:45:00+00:00,3995567.0,1,,0,1,0.0,79911.0,,,,0
22302,1770122700,2026-02-03 12:45:00+00:00,7989507.0,1,,0,1,0.0,159790.0,,,,0
22305,1770122700,2026-02-03 12:45:00+00:00,,0,15979141.0,1,1,100.0,0.0,,,,0
22326,1770122700,2026-02-03 12:45:00+00:00,14043858.0,2,,0,2,0.0,280877.0,,,,0
22446,1770122700,2026-02-03 12:45:00+00:00,12407.0,201,,0,201,0.0,248.0,,,,0
22461,1770122700,2026-02-03 12:45:00+00:00,22498.0,3020,,0,3020,0.0,450.0,,,,0
22477,1770122700,2026-02-03 12:45:00+00:00,41386488.0,3,,0,3,0.0,827730.0,,,,0
22481,1770122700,2026-02-03 12:45:00+00:00,19999999.0,3,,0,3,0.0,400000.0,,,,0
22542,1770122700,2026-02-03 12:45:00+00:00,,0,6685334.0,1,1,100.0,0.0,,,,0
22552,1770122700,2026-02-03 12:45:00+00:00,4798656.0,1,,0,1,0.0,95973.0,,,,0
22557,1770122700,2026-02-03 12:45:00+00:00,778920.0,3,752251.0,5,8,62.5,15578.0,11091.0,1.474,55455.0,3
22593,1770122700,2026-02-03 12:45:00+00:00,150.0,350,,0,350,0.0,3.0,,,,0
22595,1770122700,2026-02-03 12:45:00+00:00,140.0,300,,0,300,0.0,3.0,,,,0
22597,1770122700,2026-02-03 12:45:00+00:00,123.0,600,,0,600,0.0,2.0,,,,0
22599,1770122700,2026-02-03 12:45:00+00:00,1338.0,358,,0,358,0.0,27.0,,,,0
22780,1770122700,2026-02-03 12:45:00+00:00,,0,1145.0,22,22,100.0,0.0,,,,0
22786,1770122700,2026-02-03 12:45:00+00:00,,0,8000.0,27,27,100.0,0.0,,,,0
22795,1770122700,2026-02-03 12:45:00+00:00,490.0,100,,0,100,0.0,10.0,,,,0
22804,1770122700,2026-02-03 12:45:00+00:00,,0,10955.0,91,91,100.0,0.0,,,,0
22810,1770122700,2026-02-03 12:45:00+00:00,11806.0,1,,0,1,0.0,236.0,,,,0
22856,1770122700,2026-02-03 12:45:00+00:00,22220.0,2,,0,2,0.0,444.0,,,,0
22859,1770122700,2026-02-03 12:45:00+00:00,21788.0,4,,0,4,0.0,436.0,,,,0
22866,1770122700,2026-02-03 12:45:00+00:00,192992.0,12,,0,12,0.0,3860.0,,,,0
22869,1770122700,2026-02-03 12:45:00+00:00,22000.0,3,20314.0,7,10,70.0,440.0,1246.0,6.134,8722.0,3
22871,1770122700,2026-02-03 12:45:00+00:00,18500.0,10,18331.0,6,16,37.5,370.0,-201.0,-1.097,-1206.0,6
22877,1770122700,2026-02-03 12:45:00+00:00,,0,182152.0,4,4,100.0,0.0,,,,0
22879,1770122700,2026-02-03 12:45:00+00:00,,0,5511.0,65,65,100.0,0.0,,,,0
22887,1770122700,2026-02-03 12:45:00+00:00,4257.0,16,,0,16,0.0,85.0,,,,0
22932,1770122700,2026-02-03 12:45:00+00:00,,0,410.0,1,1,100.0,0.0,,,,0
22935,1770122700,2026-02-03 12:45:00+00:00,,0,8205.0,10,10,100.0,0.0,,,,0
22949,1770122700,2026-02-03 12:45:00+00:00,1272.0,12,1252.0,28,40,70.0,25.0,-5.0,-0.399,-140.0,12
22951,1770122700,2026-02-03 12:45:00+00:00,460733.0,6,443000.0,1,7,14.285714285714285,9215.0,8518.0,1.923,8518.0,1
22957,1770122700,2026-02-03 12:45:00+00:00,,0,500000.0,1,1,100.0,0.0,,,,0
22975,1770122700,2026-02-03 12:45:00+00:00,,0,4166684.0,1,1,100.0,0.0,,,,0
22978,1770122700,2026-02-03 12:45:00+00:00,68361429.0,1,,0,1,0.0,1367229.0,,,,0
23002,1770122700,2026-02-03 12:45:00+00:00,13595.0,2,,0,2,0.0,272.0,,,,0
23037,1770122700,2026-02-03 12:45:00+00:00,349.0,1,,0,1,0.0,7.0,,,,0
23064,1770122700,2026-02-03 12:45:00+00:00,,0,64150.0,1,1,100.0,0.0,,,,0
23113,1770122700,2026-02-03 12:45:00+00:00,156020.0,2,,0,2,0.0,3120.0,,,,0
